city,name,latitude,longitude,stars,state,address,wifi,restaurantsdelivery,restaurantsgoodforgroups,restaurantspricerange,businessparking,business_id,postal_code,review_count
Indianapolis,Ruby Tuesday,39.9192316,-86.2255764,2.5,IN,9106 Wesleyan Road,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",-DsC3cvCBEy_FNJ7U-i9zg,46268,62
Cherry Hill,Il Villaggio,39.891824,-75.020357,4,NJ,211 Berlin Rd,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",MRxl4aWMOOIAbVg_89uJ_A,08034,228
Jenkintown,Newbolds Food & Libations,40.0947925675,-75.1257710998,4.5,PA,211 York Rd,u'free',True,NA,NA,"{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}",0VYfnlvP5LsCEennaTYJkw,19046,37
Tampa,Fly Bar & Restaurant,27.944881,-82.465248,4.5,FL,442 W Kennedy Blvd,u'free',None,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",as9qR2Wz08SPoj0krErqMw,33606,52
Saint Petersburg,Lil Net’s Home Style Cooking,27.7550813,-82.6545559,3,FL,1500 16th St S,NA,None,NA,NA,NA,gWhIJkmHOgMgmnZttWT5dA,33705,5
Saint Ann,Freddy's Frozen Custard & Steakburgers,38.7354007488,-90.4012576727,2.5,MO,947 NW Plz Dr,NA,True,NA,NA,NA,wlWgaS7V1LhOj-uGgZgAGg,63074,5
St. Louis,Weber Grill Restaurant,38.637784,-90.347989,3.5,MO,1147 St Louis Galleria St,'free',True,True,2,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",GYnRaQbuxhUA6R4h1WyJ9A,63117,301
Indianapolis,AJ’s Bar & Grill,39.8971264934,-85.9952048264,4,IN,9755 Fall Creek Rd,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",c_r7H2PYhaNhPjKQ5Hsh6w,46256,99
Kirkwood,The Geyer Inn,38.5795242,-90.4153347,4,MO,220 S Geyer Rd,NA,None,True,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",_QOhlu2c7Anel-RsKq4k9A,63122,10
Fishers,Hoss Bar & Grill,39.92822,-86.0237,4,IN,7870 E 96th St,u'free',False,True,NA,"{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}",D7_OQiX2fS1bbXUGavkfJw,46038,49
Nashville,Batters Box Bar & Grill,36.1559883,-86.7679667,4,TN,43 Hermitage Ave,'no',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",a1fxUcvelysCLt64nKph7w,37210,16
Saint Petersburg,McAuley's Pub,27.7709155,-82.6541273,3,FL,1584 Central Ave,NA,False,True,1,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",xtDFG1nG6WbIOxjB32t0GQ,33705,18
Nashville,Honky Tonk Central,36.1608975416,-86.7771434784,3.5,TN,329 Broadway,'no',False,True,2,"{'garage': False, 'street': None, 'validated': False, 'lot': False, 'valet': False}",ZhA88ILcgEP9DNwZDx7f0A,37201,647
Clearwater,Yanny's Restaurant,27.9396519105,-82.774228541,4,FL,1565 S Highland Ave,u'free',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",zfXmQGHIkHRnFesUDL-V9Q,33756,93
Largo,Adriano's Rosie's Cafe,27.9161751,-82.7585918,4,FL,2745 E Bay Dr,'no',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",SILyZPUbnekA3ixsnjkOVA,33771,9
Brandon,Applebee's Grill + Bar,27.9243132,-82.316116,2.5,FL,829 Providence Rd,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",_kgyGRCSf15RnynZN4LjJg,33511,86
Tampa,Backyard Grill and Patio,27.8927761,-82.4936377,4,FL,4918 S MacDill Ave,u'free',False,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",bJH9CLNg4GUo-1WzE0HVsQ,33611,17
Philadelphia,Aladdin Pizzeria & Eatery,39.9533259,-75.217555,3,PA,4746 Spruce St,u'free',True,True,1,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",e2l19ABu1xIn9hnvWukJ3Q,19139,57
Pennsauken,Penn Queen Diner,39.9697749,-75.0447325,3,NJ,7349 N Crescent Blvd,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",4XJjKRpkqLlErQ6brEeKHA,08110,70
Boise,Pantry Restaurant,43.6158669,-116.2197906,2.5,ID,1545 W Shoreline Dr,u'no',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1bosKG476JOb-l58MXrEhg,83702,18
Doylestown,Station Tap House,40.3059425695,-75.1312709015,3.5,PA,194 W Ashland St,u'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",0lmSRR0d40CaStcTYsnSHQ,18901,126
Philadelphia,The Bubble House,39.9535101,-75.1924985,2.5,PA,3404 Sansom St,'free',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",8Wq0LZSuHdPTlleQD5sU_w,19104,116
Philadelphia,Bud & Marilyn's,39.947787,-75.162293,4,PA,1234 Locust St,'no',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",pXRrRf8fDv6yU3xp1E25hA,19107,1303
Saint Louis,Manchester Public House,38.6189282469,-90.3018535207,4.5,MO,6655 Manchester Ave,u'free',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",fsKjL-yPx-wyZXXoti_FDw,63139,62
Spring City,Tuned Up Brewing,40.1804513,-75.5480057,4.5,PA,135 N Main St,u'free',False,True,2,"{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}",D_lE51Tqc41pzcTedWTc5A,19475,34
St. Petersburg,GCD Eats,27.7695024075,-82.6801805124,5,FL,"101 34th St S, Ste A",u'free',True,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",mgwDarOxv5-OdR9Q-_pggw,33711,5
Edmonton,Boston Pizza,53.4254858804,-113.4822989689,3,AB,9630 Ellerslie Road SW,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",xuAfXbfEYJeFlDg7ORudEw,T6X 0N5,14
St. Petersburg,Metro Diner,27.8199930646,-82.639058,4,FL,5250 4th St N,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",ExcFu7R8ATHczORJ4opEUA,33703,552
Tucson,Denny's,32.3380608525,-111.0696529,3,AZ,4920 W Ina Rd,u'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",UILorKaBGq7u_K6wUZKYnA,85741,46
Indianapolis,Bob Evans,39.772262713,-86.0338624567,2.5,IN,7525 E Washington St,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",q0Xy2ZtvmwDTAj7kadqIuw,46219,26
Indianapolis,IHOP,39.85492,-86.00769,2,IN,9115 East 56th St,u'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",BBeVhrrXMBJQccoWD8_aqA,46216,59
Langhorne,Bella Tori At the Mansion,40.1736811,-74.9187307,4,PA,321 S Bellevue Ave,u'free',False,True,3,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",lzaR8qKF_s5IjeUY3VQPBQ,19047,85
Bensalem,"High Tides Restaurant, Bar & Banquets",40.094808,-74.9149339,2.5,PA,1067 Totem Rd,'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",3_sunYhg-5DBTinDeRq8uw,19020,198
Wilmington,Philippine Smoked BBQ Grill,39.7383302,-75.6061534,4.5,DE,1700 Kirkwood Hwy,'no',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",e4GIbSFHess2qAopZNzxMQ,19805,111
Whitestown,City Barbeque,39.949197,-86.351624,4,IN,6082 Whitestown Pkwy,u'free',True,NA,NA,"{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': False}",EHA4yOCgMXGRJwLYYPJRRQ,46075,38
Edmonton,Smitty's Family Restaurant,53.5696055,-113.4942896,2,AB,10115 Princess Elizabeth Avenue,NA,False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1Jb5B379K2u11dpOq2ynnw,T5G 0X9,5
Belleville,Jefferson's Restaurant,38.5565231,-90.0443582,3.5,IL,6980 W Main St,'free',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",wTrE0XUyPtRa2qRVPj4Vog,62223,61
Philadelphia,Butcher Burger Philly,39.9552705,-75.1566243,4,PA,1016-18 Race St,NA,None,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",vDEumX1eZTZC6VROCwnnZQ,19107,16
Norristown,Applebee's Grill + Bar,40.129562,-75.403569,2.5,PA,555 S Trooper Rd,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1yEGEkkEz-hY4ZZ68fgYuA,19403,64
Avondale,Farmhouse Restaurant,39.847974,-75.78148,4,PA,514 Mccue Rd,u'no',False,True,3,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",n4rGwD139PEiFCcyjzS6BA,19311,42
Indianapolis,Charleston's,39.9045282,-86.0483062,4,IN,6815 E 82nd St,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2exX1yArmMuEtFpgO8JYqw,46250,286
Lahaska,Hart's Tavern,40.347996,-75.03258,2.5,PA,Rt 202 & Rt 263,'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",PiQVIJI92Z9O37jg9YMyPw,18931,162
Greenbrier,Jumbo & Delicious,36.419182,-86.7993182,3.5,TN,2354 Hwy 41 S,NA,False,True,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",LvRm71zDzO1fbOw45ub05g,37073,17
Nashville,The Goat - Sobro,36.153853,-86.7709,4.5,TN,211 Elm St,NA,True,NA,NA,NA,ur-WI1EGbaI7zScdXSod4w,37210,94
Metairie,Brasa Churrasqueria,29.9854221,-90.1461163,4,LA,2037 Metairie Rd,u'free',False,True,3,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Se0aemous5zjidvdT1ALzw,70005,106
Edmonton,Canyon Grill,53.5980221,-113.4926401,2.5,AB,"Rosslyn Inn & Suites, 13620 97 Street NW",'no',False,True,2,"{u'valet': False, u'garage': None, u'street': None, u'lot': None, u'validated': False}",z7px9R_YcgrpYejaRBSu-A,T5E 4E2,17
Boise,Fort Street Station,43.6221324,-116.1979996,4,ID,808 W Fort St,u'free',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",ddkiYhbVodBgzPEHP56C1w,83702,48
Swarthmore,Occasionally Yours,39.9018561,-75.3499743,4.5,PA,10 Park Ave,u'free',True,NA,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",wv-_rCb0_F2oVtC5-cuofA,19081,26
Philadelphia,La Lagosta,40.0150652,-75.1090421,3.5,PA,901 E Cayuga St,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",T98nJU1RgjJfRJmJv4cOaA,19124,8
Indianapolis,Jaggers,39.65327,-86.1386677,4,IN,7833 South US 31,'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",uHGbpIMDNK_Sm8kui7uZOw,46227,119
Maryland Heights,Fred and Ricky's Plant Delicious Foods,38.7088216289,-90.4411764345,4.5,MO,64 Weldon Pkwy,u'free',False,False,1,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",W4C0H6NuU170D8TMv-QmZQ,63043,30
Reno,Popeyes Louisiana Kitchen,39.527463,-119.8620535,2,NV,10180 N McCarran Blvd,u'no',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",4k6SmsjWhcQJ40b2un18DA,89503,131
Tampa,1895 Kitchen Bar Market,27.9487669,-82.4586973,3,FL,510 N Franklin St,u'free',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",yysYraC02lxQq3_kgkvW7Q,33602,76
Verdi,Gold Ranch,39.5027410235,-119.9998748302,3,NV,350 Gold Ranch Rd,u'no',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",hq-3OvQaIGPXTmCIIRvu3w,89439,89
Madison,Steak ’n Shake,36.2949991623,-86.6968582571,2.5,TN,719 Myatt Dr,u'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",SzZsbwL8iayikiHRWkgMTg,37115,41
Media,Turning Point - Media,39.9152587,-75.4320146,4,PA,1083 W Baltimore Pike,u'free',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}",y0_n8AHgfhIjIF3z4lRQwQ,19063,79
Indianapolis,Boston Market,39.6515524,-86.138903,2,IN,7910 S US 31,NA,True,True,2,"{'garage': None, 'street': False, 'validated': None, 'lot': None, 'valet': False}",50wISNEHAGNtLy6Qs7O3Ww,46227,22
Willow Grove,Miller's Ale House,40.165396,-75.12694,3,PA,2300 Easton Rd,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",tdXYmpPzMuBzm9bN46PG3w,19090,263
Trevose,Red Robin Gourmet Burgers and Brews,40.1360787006,-74.9642150298,3,PA,3605 Horizon Blvd,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",tfkE9AOK5zmiJ9nX0jo5tg,19053,157
Indianapolis,Mikie's Pub,39.691532,-86.081099,3.5,IN,5135 S Emerson Ave,'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",-WfGgYMcJKttsCu7WDrBrg,46237,64
St Petersburg,400 Beach Seafood & Tap House,27.7774099798,-82.6314390822,3.5,FL,400 Beach Dr NE,u'free',False,True,2,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}",yRI3Sp1vn5X3g8auuClWlw,33701,631
Kenneth City,Gyro city & seafood,27.8109321972,-82.7282031253,4,FL,4319 66th St N Kenneth City,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NTFRlIpu0aiSGcHMe12Wwg,33709,10
St. Louis,Great Grizzly Bear,38.6092253,-90.2068278,4.5,MO,1027 Geyer Ave,NA,NA,True,2,"{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}",U0fudm5-3PbziT5dagM10g,63104,17
Sparks,Cafe Masala,39.5434705,-119.7173771,4.5,NV,1450 E Prater Way,u'no',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",hodLyDkWXAosXLSTKDL06Q,89434,243
Tucson,The Korner Cafe,32.187084,-111.092249,4,AZ,3053 S Kinney Rd,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",IlqNE_IDhqRrHAdfCItKwQ,85713,22
Saint Louis,Bear's Den,38.6458878937,-90.3124726184,3.5,MO,6515 Wydown Blvd,'free',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",eKP7qI08J0zHXuXDAX9Hvg,63105,11
Conshohocken,Jasper's Backyard,40.0780806,-75.3005148,3.5,PA,101 E 7th Ave,u'free',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",xiBnTS5DPVMlySrCpF59Ow,19428,285
Hendersonville,Red Robin Gourmet Burgers and Brews,36.3297977,-86.5930402,2.5,TN,302 Indian Lake Blvd,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",T8-IqBGDARm7Ry0DKTdT_g,37075,62
Nashville,Buffalo's Nashville,36.1636714,-86.7757672,3.5,TN,154 2nd Ave N,'free',False,True,2,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",2VczMMo9tWBNPBEHMnoP5w,37201,63
Langhorne,Boston Market,40.1826414255,-74.8697352,2.5,PA,360 N Oxford Valley Road,u'no',True,True,2,"{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}",_BtMC62-nYqTSTWku8cs3Q,19047,28
Philadelphia,24th Street Bar and Restaraunt,39.9697986,-75.1763008,3.5,PA,795 N 24th St,u'free',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",j2hzwWttoIQe-g__kTH2AQ,19130,27
Nashville,Santo,36.10473,-86.814501,4,TN,3998 Hillsboro Pike,u'no',False,NA,NA,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",mAYXISOsRRmEkj6mLeu0Og,37215,55
Carmel,Flight Burger,39.9655724058,-86.140104516,4,IN,650 W Carmel Dr,NA,True,NA,2,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}",r8qn5eGl-jAMpxUyDayS_A,46032,85
Palm Harbor,Hula Girl Oyster Bar,28.0783253,-82.7666465,3.5,FL,1019 Florida Ave,'no',False,True,2,NA,onpwpDVSH7S2Guup6I9qtg,34683,8
Lansdale,Broadway Joe's Waffles and Eatery,40.256006777,-75.2684551477,3.5,PA,1649 N Broad St,'no',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",KjbIz92xVjmRvivnOjIz-g,19446,23
St Louis,Henry's in Soulard,38.6075894,-90.204782,3,MO,825 Allen Ave,'free',False,True,1,"{'garage': None, 'street': True, 'validated': None, 'lot': None, 'valet': False}",FPJmNRNfsHv8H1vIDruV4g,63104,27
Philadelphia,Roman's Pizza,40.039176,-75.223424,3,PA,6613 Ridge Ave,u'no',True,False,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",SdzgdLRLPXb240bFxMgz5g,19128,40
Collinsville,Denny's,38.6797916148,-90.0108025244,3,IL,522 Ramada Blvd,NA,True,True,2,NA,5syHaITUosZ58Pm519cjBQ,62234,29
Largo,Applebee's Grill + Bar,27.871699,-82.761946,2,FL,10911 Starkey Rd,'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",nuZm_f6EzuJTu3iT_b6DGw,33777,53
Christiana,Famous Dave's Bar-B-Que,39.667793,-75.665347,3,DE,100 W Main St,u'no',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",vkffDkvbUwkgEXoBbCAXng,19702,64
Nashville,Redlands Grill - Nashville,36.145786,-86.810481,4,TN,2609 West End Ave,u'no',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",pm8H4MRrEsp2K_3ln2pvqQ,37203,317
Tucson,Hana Hawaiian Grill,32.2314902,-110.9573463,2.5,AZ,940 E University Blvd,NA,True,NA,NA,NA,NNrhMxGS4yRD3FAim68xLg,85719,12
Indianapolis,Scotty's Brewhouse,39.6636726,-86.0907882,3,IN,4530 Southport Crossing Dr,u'free',True,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",-JAwNIEJoDXmdE_8sS_BJQ,46237,118
Saint Louis,Scarlett's Wine Bar,38.6383609,-90.2509162,4.5,MO,4253 Laclede Ave,u'free',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",2coic7DZlnlqVhblbEOpIA,63108,160
Tampa,301 Family Restaurant,27.974459,-82.3598195,4,FL,3407 N US Hwy 301,u'free',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",WdUqKPbDz33Zk-APMOqJAg,33619,51
New Port Richey,Boulevard Beef & Ale,28.2495005,-82.7192964,3,FL,6236 Grand Blvd,u'no',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",842ck56cNVvBSDc0-kpz8A,34652,34
Santa Barbara,Pearl Social Santa Barbara,34.4144445,-119.6906718,4.5,CA,"131 Anacapa St, Ste B",NA,None,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",AV3XPH1iv8PKSO6mrnYgLg,93101,36
Pinellas Park,Busy Bee Snak Shop,27.8386081,-82.6996523,4,FL,7345 49th St,'free',True,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Mj7KOqvgIaYh00bFmHbUmg,33781,34
Philadelphia,Monk Seafood,40.0278198,-75.1327267,3.5,PA,5018 N 5th St,u'no',False,NA,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",93sFzeimmZU5CFluTazIaw,19120,9
New Orleans,Napoleon House,29.9558463513,-90.0651807227,4,LA,500 Chartres St,u'no',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",UeYZgcORV2Veo_BZzdiaTg,70130,1335
Edmonton,Original Joe's Restaurant & Bar,53.6161866,-113.5418761,3.5,AB,15240 127th Street NW,'free',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",4fdxbcCfEIwRbfvbM5R4TQ,T6V 0C5,35
Clayton,Almond's,38.6524364,-90.3425232,4,MO,8127 Maryland Ave,u'no',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}",zqtJstqW6fR4DTofu79wtQ,63105,67
Doylestown,Heirloom Doylestown,40.3104438,-75.1288613,4.5,PA,54 E State St,NA,True,NA,NA,NA,MmepFnWbiRGwGP1NN7xwng,18901,26
Riverview,Texas Roadhouse,27.79855,-82.333918,4,FL,13006 S US Highway 301,NA,False,True,2,"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}",IvaYjcuPXzgutKanTeHSRw,33578,225
Saint Louis,Mathew's Kitchen,38.579998,-90.294021,3.5,MO,5625 Hampton Ave,u'no',False,True,2,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",LlB8qvLyxGWjduZb90EQUg,63109,92
Delran,Red Lobster,40.012277,-74.962735,3.5,NJ,"3003 Route 130 S, LOCATED ON US-130 SOUTH, NEXT TO CVS",u'free',True,True,2,"{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}",S5hgtnfwX70NXDOJkn-XwQ,08075,33
St Petersburg,2nd and Second,27.7737101,-82.6357505,3,FL,201 2nd Ave N,u'free',True,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",lDWmc7FpLjYoSFxrtbnMbg,33701,337
Maryland Heights,Roadhouse Restaurant,38.7134923,-90.4217512,3,MO,11488 Dorsett Rd,u'no',False,True,1,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",BtcY6Oa5ogAmQmABKTPyiw,63043,14
Kirkwood,Mike Duffy's Pub & Grill,38.5820119,-90.4075924,3,MO,124 W Jefferson Ave,'free',False,True,2,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",4iAVzKDdK2j7GJK6ZK6Gtg,63122,79
